id,name,description,fitness,generation,source_folder,line_no,log_path,code_path
c831ed37-52fa-4783-b49c-0f2128fff50e,EnhancedAdaptiveSwarmGradientDescent,Refine global influence by increasing the social coefficient dynamically as evaluations progress.,0.8279922828389826,10,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",49,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-10-EnhancedAdaptiveSwarmGradientDescent.py"
77c37c51-e7e5-4770-b03e-22a90cc6732f,EnhancedAdaptiveSwarmGradientDescent,Enhance convergence by introducing a dynamic memory decay and adaptive social coefficient scaling based on swarm diversity.,0.8592238236017403,10,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",50,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-10-EnhancedAdaptiveSwarmGradientDescent.py"
2a923766-8cca-428a-8608-1413dace5c28,EnhancedAdaptiveSwarmGradientDescent,Introduce a synergy factor and enhanced velocity update for better convergence control and solution quality.,0.859710557507786,10,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",51,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-10-EnhancedAdaptiveSwarmGradientDescent.py"
44087ace-5af5-4cb2-b415-5a123966c78d,EnhancedAdaptiveSwarmGradientDescent,Incorporate adaptive synergy and chaos-enhanced exploration for improved convergence and solution diversity.,0.7925691003775645,11,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",52,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-11-EnhancedAdaptiveSwarmGradientDescent.py"
a0ae8cf9-bfa0-4926-b7f6-3eb91589248d,EnhancedAdaptiveSwarmGradientDescent,Introduce synergy factor adjustment and memory-based personal best updates for improved convergence.,0.8459587483430314,11,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",53,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-11-EnhancedAdaptiveSwarmGradientDescent.py"
f604fe52-ba1a-47e4-b28d-8ddd4b7a0f9c,EnhancedAdaptiveSwarmGradientDescent,Introduce a dynamic inertia weight adjustment to enhance convergence speed and solution exploration.,0.8589000488386143,11,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",54,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-11-EnhancedAdaptiveSwarmGradientDescent.py"
7bb79758-9834-4c72-81bb-c29ae7e3c69f,EnhancedAdaptiveSwarmGradientDescent,Adjusted velocity update to incorporate a learning factor and improved exploration weight for a more adaptive search.,0.8281086194327374,11,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",55,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-11-EnhancedAdaptiveSwarmGradientDescent.py"
bb5cfb3f-7979-4f7c-8076-eee43a4206f6,EnhancedAdaptiveSwarmGradientDescent,Introduce a dynamic synergy factor adjustment to enhance convergence adaptability and solution precision.,0.8044550210907774,11,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",56,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-11-EnhancedAdaptiveSwarmGradientDescent.py"
6f4df244-4fc0-44d0-ac6b-2b8745a8a230,EnhancedAdaptiveSwarmGradientDescent,Introduce a dynamic acceleration factor based on distance to enhance local refinement and convergence.,0.8260027805495721,12,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",57,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-12-EnhancedAdaptiveSwarmGradientDescent.py"
4c92b604-a2f6-47a2-89bb-c6b420c389c7,EnhancedAdaptiveSwarmGradientDescent,Introduce a random restart mechanism to avoid local optima and improve exploration capabilities.,0.8522103391054462,12,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",58,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-12-EnhancedAdaptiveSwarmGradientDescent.py"
e4583e37-b6eb-41d2-969d-c84a53a9ace7,EnhancedAdaptiveSwarmGradientDescent,Introduce an adaptive synergy factor and momentum adjustment to refine convergence and exploration.,0.8784431658408817,12,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",59,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-12-EnhancedAdaptiveSwarmGradientDescent.py"
8259bc16-5b95-4b5b-a2aa-b0f3d61228bd,EnhancedAdaptiveSwarmGradientDescent,Enhance exploitation by introducing dynamic velocity clamping and adaptive exploration weight.,0.8309165975272944,12,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",60,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-12-EnhancedAdaptiveSwarmGradientDescent.py"
9e142c80-de07-4f8b-b40e-0599eea5b2b1,EnhancedAdaptiveSwarmGradientDescent,Incorporate a dynamic blending of global and personal bests to enhance solution diversity and convergence.,0.8670623035295907,12,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",61,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-12-EnhancedAdaptiveSwarmGradientDescent.py"
271e9959-37a6-4070-8697-a981b316ce76,EnhancedAdaptiveSwarmGradientDescent,Introduce a non-linear adaptive learning rate decay and fine-tune synergy factor dynamics to enhance convergence and adaptability.,0.8451353849036751,13,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",62,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-13-EnhancedAdaptiveSwarmGradientDescent.py"
5c34e0c7-d756-41bd-8b8e-b5a8f563dcf7,EnhancedAdaptiveSwarmGradientDescent,Introduce adaptive exploration weights to dynamically balance exploration and exploitation phases.,0.8469109340718197,13,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",63,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-13-EnhancedAdaptiveSwarmGradientDescent.py"
e88f603b-3a5f-492d-8511-941a188cc02e,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm communication by integrating adaptive synergy in social influence for improved convergence.,0.8738766676174787,13,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",64,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-13-EnhancedAdaptiveSwarmGradientDescent.py"
6af5a238-b5f3-4e65-9a4f-b11c966e6371,EnhancedAdaptiveSwarmGradientDescent,Enhance diversity by introducing oscillating exploration weights and adaptive inertia adjustment to improve convergence balance.,0.8653281521212036,13,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",65,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-13-EnhancedAdaptiveSwarmGradientDescent.py"
7d58baa6-a9bb-49ab-a748-4d3bfd7c236d,EnhancedAdaptiveSwarmGradientDescent,Introduce a dynamic inertia weight scaling based on evaluations and a synergy factor adjustment for enhanced convergence.,0.8501670102581733,13,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",66,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-13-EnhancedAdaptiveSwarmGradientDescent.py"
1b0249ef-8e5b-4ae4-96c0-d09fd911ada5,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm communication by introducing a dynamic exploration weight adjustment for improved adaptability and convergence.,-inf,14,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",67,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-14-EnhancedAdaptiveSwarmGradientDescent.py"
3cdb6945-e206-4c12-928f-c5244cb68b53,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm communication by integrating adaptive synergy with a dynamic velocity scaling factor for improved convergence.,0.8544647475689677,14,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",68,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-14-EnhancedAdaptiveSwarmGradientDescent.py"
53860ccd-abd7-4e84-94f9-120a7cc76ff7,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm efficiency by incorporating probabilistic inertia weight and strategic memory resetting to boost convergence without excessive exploitation.,0.8397505305031064,14,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",69,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-14-EnhancedAdaptiveSwarmGradientDescent.py"
668623e6-8058-45c6-96a1-5c856b2e7957,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm exploration by refining memory initialization and synergy factor dynamic adjustment.,0.8597223214799697,14,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",70,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-14-EnhancedAdaptiveSwarmGradientDescent.py"
1588e75f-e024-4f62-9b0d-13a466f3da3c,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm adaptability by refining synergy dynamics for precise optimization.,0.8630419123804759,14,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",71,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-14-EnhancedAdaptiveSwarmGradientDescent.py"
4f6c553e-2234-4ee1-aa4a-a4cff9978049,EnhancedAdaptiveSwarmGradientDescent,Improve exploration by enhancing dynamic exploration weight adjustment in synergy dynamics.,0.8263544317059942,15,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",72,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-15-EnhancedAdaptiveSwarmGradientDescent.py"
534b920d-b33e-4c23-8547-f9ced6052cba,EnhancedAdaptiveSwarmGradientDescent,"Enhance swarm adaptability by refining synergy dynamics for precise optimization, with improved dynamic velocity adjustment.",0.8440976600561155,15,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",73,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-15-EnhancedAdaptiveSwarmGradientDescent.py"
0e4429ba-3e84-4f62-8403-892f634914ca,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm efficacy with nuanced synergy dynamics and personalized learning adjustments.,0.8444703926283071,15,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",74,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-15-EnhancedAdaptiveSwarmGradientDescent.py"
d80f3778-4864-4e90-b82f-373ef19d3138,EnhancedAdaptiveSwarmGradientDescent,Augment swarm efficiency by refining synergy initialization for more precise optimization.,0.8461348491742067,15,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",75,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-15-EnhancedAdaptiveSwarmGradientDescent.py"
33bfd59d-5eaa-428d-9ddb-3c40160c5c93,EnhancedAdaptiveSwarmGradientDescent,Introduce dynamic cognitive and social synergy scaling to enhance convergence precision.,0.8515108250963929,15,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",76,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-15-EnhancedAdaptiveSwarmGradientDescent.py"
3bcf6a2b-f357-47c0-81cd-13352f877ba5,EnhancedAdaptiveSwarmGradientDescent,Introduce a dynamic exploration weight influenced by evaluations to enhance traversal of the search space.,0.8535767502248474,16,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",77,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-16-EnhancedAdaptiveSwarmGradientDescent.py"
4bc27641-63af-4ae6-aad7-174f7c1e0b4b,EnhancedAdaptiveSwarmGradientDescent,Enhance convergence by incorporating an adaptive learning rate influenced by historical velocity trends.,0.8740390697867042,16,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",78,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-16-EnhancedAdaptiveSwarmGradientDescent.py"
7b85c9a7-1f4b-45d4-a3e9-b2a05bd9f0f9,EnhancedAdaptiveSwarmGradientDescent,Introduce nonlinear velocity scaling based on evaluations to improve convergence efficiency.,0.8457232032781624,16,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",79,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-16-EnhancedAdaptiveSwarmGradientDescent.py"
a303da0b-1d09-4427-a464-c976c893da5d,EnhancedAdaptiveSwarmGradientDescent,Enhance convergence precision by optimizing update dynamics and parameter tuning.,0.8606925622580763,16,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",80,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-16-EnhancedAdaptiveSwarmGradientDescent.py"
69239e10-763b-4577-ae0a-576f9dcf0b5f,EnhancedAdaptiveSwarmGradientDescent,Introduce adaptive inertia and gradient-based memory enhancement to boost convergence efficiency.,0.8402851047043489,16,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",81,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-16-EnhancedAdaptiveSwarmGradientDescent.py"
8970c32b-d250-40e5-8802-910c91ea5091,EnhancedAdaptiveSwarmGradientDescent,Enhance exploration and exploitation balance by dynamically adjusting synergy factors and incorporating a multi-mutation strategy.,0.8551724309740373,17,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",82,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-17-EnhancedAdaptiveSwarmGradientDescent.py"
21b01830-1114-45c9-a803-fc3f7c780cb4,EnhancedAdaptiveSwarmGradientDescent,Introduce oscillating memory decay to enhance exploration and convergence balance.,0.8438531942417492,17,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",83,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-17-EnhancedAdaptiveSwarmGradientDescent.py"
38fbac84-3316-4b70-8147-5361ce8a6f11,EnhancedAdaptiveSwarmGradientDescent,Improve convergence by introducing a velocity decay factor and a feedback loop for adaptive learning rates based on swarm stability.,0.8475364760192621,17,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",84,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-17-EnhancedAdaptiveSwarmGradientDescent.py"
8fe054ae-d2b2-4a68-a1d3-71e5e9ce045d,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm exploration by integrating a dynamic synergy factor based on velocity convergence.,0.8117395321998138,17,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",85,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-17-EnhancedAdaptiveSwarmGradientDescent.py"
d734c38c-94a7-401a-82ed-f3c953e5b0bf,EnhancedAdaptiveSwarmGradientDescent,Enhance convergence by incorporating an adaptive learning rate and dynamic exploration informed by velocity magnitude trends.,0.825765319894046,17,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",86,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-17-EnhancedAdaptiveSwarmGradientDescent.py"
031a0b0b-3158-40ec-9742-56ef94866952,EnhancedAdaptiveSwarmGradientDescent,Introduce dynamic inertia weight and synergy factor modulation to enhance convergence performance.,0.851038429111799,18,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",87,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-18-EnhancedAdaptiveSwarmGradientDescent.py"
2260f541-dd5a-43e5-8c40-ec479a1604ac,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm performance by refining synergy factors and improving velocity dynamics.,0.8339387064398194,18,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",88,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-18-EnhancedAdaptiveSwarmGradientDescent.py"
6e6430a9-f8dd-48fe-837c-b571e2abfff0,EnhancedAdaptiveSwarmGradientDescent,Refine exploration and exploitation balance by incorporating memory decay and adaptive synergy factor for improved convergence.,0.8133205641481149,18,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",89,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-18-EnhancedAdaptiveSwarmGradientDescent.py"
34add5be-01ee-4b83-8929-ca801d9d3854,EnhancedAdaptiveSwarmGradientDescent,Improve velocity update by introducing momentum and adjusting adaptive learning rates for enhanced convergence.,0.7901154448927925,18,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",90,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-18-EnhancedAdaptiveSwarmGradientDescent.py"
2fc09591-49a6-4413-82dd-4f35ac6d36e5,EnhancedAdaptiveSwarmGradientDescent,Introduce adaptive synergy learning and memory-based velocity adaptation to enhance global convergence in the optimization process.,0.8215292207405861,18,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",91,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-18-EnhancedAdaptiveSwarmGradientDescent.py"
35347bfc-0966-4a19-ae07-be1456985a34,EnhancedAdaptiveSwarmGradientDescent,Introduce a variable synergy factor oscillation to enhance adaptability and convergence dynamics.,0.8048854660888249,19,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",92,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-19-EnhancedAdaptiveSwarmGradientDescent.py"
024d238a-e627-41b7-8d20-a6172f7d3073,EnhancedAdaptiveSwarmGradientDescent,Introduce non-linear time-varying social coefficient for enhanced global search capability.,0.8134929845452682,19,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",93,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-19-EnhancedAdaptiveSwarmGradientDescent.py"
1443de62-41ba-4727-9c00-e9d1dbd55b56,EnhancedAdaptiveSwarmGradientDescent,Introduce a normalized velocity update factor to enhance stability and convergence.,0.7942038037345397,19,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",94,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-19-EnhancedAdaptiveSwarmGradientDescent.py"
0df59c5b-eac4-49d1-a1e9-f4c6a1fc5eda,EnhancedAdaptiveSwarmGradientDescent,Introduce adaptive exploration weight modulation to enhance global search adaptability.,0.8205241740138808,19,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",95,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-19-EnhancedAdaptiveSwarmGradientDescent.py"
caeabe72-c9c8-4b18-bd95-8c908d16ef1b,EnhancedAdaptiveSwarmGradientDescent,Introduce self-adaptive mutation and synergy-enhanced learning to optimize convergence and diversity in swarm-based optimization.,0.8103228638717243,19,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",96,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-19-EnhancedAdaptiveSwarmGradientDescent.py"
c4412a67-2e2c-43a2-9168-a2dfd3b65e67,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm efficiency by incorporating local search and adaptive diversity scaling mechanisms.,0.8279532992107365,20,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",97,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-20-EnhancedAdaptiveSwarmGradientDescent.py"
